gene,rank,final_score,tsi_norm,pocket_norm,ldt_norm,ldt_score,n_pockets,n_nucleophiles,top_res_type,uniprot_id,tumor_median_log2,tumor_positive_rate,depmap_score,depmap_label,mean_plddt,plddt_below_70,plddt_below_50,enhanced_score,enhanced_rank,composite_primary,rank_primary,pu_score_v2,pu_score_v2_rank,maxITSI,best_cancer_ind,FC_best,P_tumor_best,pu_score_v3,pu_score_fused,pu_rank_fused,known_target,pu_score_v6,pu_rank_v6,bag_sd_v6,label,pu_score_v2b,pu_score_v4,pu_score_v5,pu_score_v5w,pu_score_v5w_fused,pu_rank_v5,bag_sd_v5,hpa_tumor_level_max,n_cancers_med_high,n_glyco_EC,geo_max_itsi,n_geo_itsi_pos,geo_max_fc,best_cancer,best_log2tpm,n_cancers_positive,enhanced_score_v2,rank_v2,eas,ntrs,risk_level,ctgov_n_trials,ctgov_max_phase,p2rank_top_score,p2rank_top_prob,p2rank_n_pockets,p2rank_filt_top_prob,p2rank_filt_n_pockets,purity_corr_max,high_purity_fc_shift,maxitsi_purityadj,expr_cv_median,tier,cohort,subsystem,failure_note
MPEG1,44,0.3449259409983737,0.3697478988489514,0.0442448204965997,0.6125111176993774,0.01033,40,8,LYS,Q2M385,2.418,0.924,-0.1512737823942658,Non-essential,82.7,19.0,10.2,0.3896007491461272,38,0.3768129901709572,38,0.6975142641796899,230,1.0537,AML,6.151,0.954,0.7877037688583161,0.9401294498381876,149,0,0.8268373818381302,73,0.1903031217422421,0,0.7156055974410029,0.7564521155540989,0.765887651141399,0.815220292383184,2288.0,139,0.1705545558485843,3.0,16.0,3,0.0081,0.0,0.008,,,,0.4197881623514333,168,0.5,6.0,High,,,3.88,0.152,0.0,,,-0.018,-0.044,1.0076,1.2464,,,solid,
GPR160,36,0.3526820897506701,0.5378151255984748,0.0132785070377985,0.445241624666469,0.007509,27,3,LYS,Q9UJ42,3.492,0.912,0.0335262326763529,Non-essential,76.5,29.3,17.8,0.388565326885533,39,0.374229252237423,42,0.5457158861509668,644,0.7693,Uterine,4.452,0.977,0.4588455364205611,0.6856796116504854,778,0,0.4195268353270159,1011,0.2356521080319995,0,0.5746720716328663,0.4696693967015189,0.3950479009557305,0.4496125174473275,1566.0,1210,0.2460805556259196,3.0,12.0,1,0.0852,0.0,0.121,,,,0.5118578077404723,37,1.0,6.0,High,,,11.93,0.632,1.0,,0.0,0.1879,0.416,0.7589,1.2447,,,solid,
CNTNAP5,49,0.3336654434607574,0.2605042014617612,0.107600822394433,0.6572783871924103,0.011085,65,16,LYS,Q8WYK1,-9.966,0.051,0.0192016917964126,Non-essential,84.0,13.5,9.3,0.3838962729083273,40,0.3742763140280489,41,0.3998926153986658,1268,3.9484,Kidney Chromophobe,6.721,0.831,0.1741783667337224,0.3588187702265372,1586,0,0.1323329170196559,1830,0.1152568968765535,0,0.3761006400909978,0.1413303723037144,0.1478758354430373,0.1720099330374809,809.5,1892,0.1895688236356699,,0.0,5,0.0827,0.0,0.176,,,,0.519601892282809,27,1.0,,No HPA data,,,17.65,0.806,2.0,0.806,2.0,0.2134,0.974,4.4901,1.2662,,,solid,
GJB2,64,0.325231179909707,0.6134453776357603,0.0084833148821761,0.2576934479691669,0.004346,12,4,LYS,P29033,3.354,0.842,-0.0494587003907636,Non-essential,86.2,12.8,2.7,0.3834500728853519,41,0.3688742386294606,50,0.8504583641051245,31,1.7248,Head&Neck,9.144,0.998,0.8521828369643836,0.9890776699029126,28,0,0.8342339722479258,63,0.2076872578669486,0,0.9330733610121156,0.9077000552442386,0.8524657598008383,0.8726059275182628,2445.5,37,0.1957999317718275,3.0,15.0,0,0.605,1.0,2.017,,,,0.5087966969792087,42,1.0,6.0,High,,,2.17,0.052,0.0,0.006,0.0,0.136,0.169,1.7519,1.8335,,,solid,
HLA-DPB1,51,0.3320077338773571,0.4117647055363322,0.0088439032105013,0.5488289356655796,0.009256,2,4,LYS,P04440,7.152,1.0,0.0426114636519852,Non-essential,87.4,15.5,1.9,0.3830358566567365,42,0.3684780518172615,53,0.7153281845122592,196,0.7855,Sarcoma,4.444,1.0,0.7501631165030495,0.9372977346278316,156,0,0.7671263137079,171,0.1775338244294552,0,0.7985395079914974,0.73895998579157,0.6459344045720957,0.6733429783480548,2171.5,421,0.2682675336319863,3.0,14.0,1,0.7544,1.0,0.754,,,,0.5139757441592993,34,1.0,6.0,High,,,2.02,0.044,0.0,0.044,0.0,0.0216,0.052,0.7254,0.9335,,,solid,
CYBB,81,0.3187846977659736,0.403361344198856,0.1020907796931836,0.4227097539282537,0.007129,31,11,LYS,P04839,3.032,0.935,0.0887897364578418,Non-essential,90.2,4.6,0.5,0.3827766038749589,43,0.3728811428596181,44,0.5382561796051741,671,0.7486,Testicular,4.293,0.986,0.6728457662069617,0.8110841423948221,468,0,0.7593164729830664,189,0.1816784757372492,0,0.6772191705046641,0.7387818189474683,0.73022578411128,0.8059391844231992,2237.5,221,0.203388934720028,1.0,0.0,3,0.1208,0.0,0.121,,,,0.5162004427740015,32,1.0,4.0,High,,,46.88,0.975,2.0,0.005,0.0,-0.1198,-0.235,0.6271,1.1581,,,solid,
EPHB3,50,0.3334084864915573,0.4285714282112846,0.1011545152617428,0.438778535428402,0.0074,41,13,LYS,P54753,3.354,0.868,-0.0063500836790701,Non-essential,82.1,17.3,12.3,0.3826832625464858,44,0.3727409883095729,45,0.7197449374222745,183,0.9181,Sarcoma,5.347,0.94,0.648116003411604,0.8996763754045307,249,0,0.4601395275747747,906,0.1976619231398639,0,0.705178006084111,0.4950680534380181,0.4225855718497414,0.4855880838105256,1799.0,1127,0.2305662097820553,3.0,16.0,2,3.5662,1.0,3.566,,,,0.5128294671908502,36,1.0,6.0,High,,,11.9,0.63,1.0,0.048,0.0,0.2126,0.515,0.8478,1.1531,,,solid,
SLC15A1,74,0.3213568308820455,0.3949579828613799,0.0912731298434287,0.4533056626148828,0.007645,24,17,LYS,P46059,-1.831,0.329,0.0815600857940355,Non-essential,87.0,6.9,2.7,0.3824799921160609,45,0.3720436486082323,47,0.580027435394316,541,0.6954,Esophageal,4.64,0.618,0.727888342257137,0.8580097087378641,352,0,0.6885439874930834,339,0.1971201937365128,0,0.6638442063932974,0.603625189471638,0.6349887870689818,0.6942009696112051,2082.5,454,0.2435768125954446,3.0,20.0,7,0.176,0.0,1.76,,,,0.5157552542070074,33,1.0,3.0,Low,,,22.6,0.882,1.0,0.379,0.0,0.2816,1.73,0.7707,2.4716,,,solid,
CLCA4,63,0.3256578367056941,0.2184873947743803,0.1413189941483473,0.6528906018381262,0.011011,36,23,LYS,Q14CN2,-5.012,0.182,-0.0012736867377465,Non-essential,89.3,8.6,5.0,0.3814229871676515,46,0.3734889368750689,43,0.3599544636212787,1461,0.8264,Head&Neck,4.691,0.682,0.5115051555721973,0.5396440129449838,1139,0,0.5581635891194436,654,0.2421544279889408,0,0.4827113471261494,0.3915122860952386,0.448044824505047,0.5032709576460388,1472.0,1037,0.2157254030027305,3.0,10.0,10,-0.2299,0.0,-0.23,,,,0.4198637678908898,167,0.5,6.0,High,,,14.52,0.725,2.0,,,0.3221,3.459,0.7655,3.1353,,,solid,
GPR143,38,0.3515686422690766,0.4369747895487607,0.092019610944172,0.4972428105544025,0.008386,17,9,LYS,P51810,1.311,0.725,0.1074403908533944,Non-essential,73.5,33.9,23.8,0.3813567817167098,47,0.3709577622639184,48,0.7573228089651555,120,1.647,Uveal Melanoma,8.398,1.0,0.749147449595214,0.9526699029126212,118,0,0.5485470018100013,665,0.2303870736809182,0,0.7544890208949837,0.7450455787811275,0.6967300737743748,0.7344138950029351,2223.0,290,0.2257672205325957,3.0,10.0,1,0.3905,0.0,1.302,,,,0.5081961816869052,43,1.0,3.0,Low,,,17.05,0.794,1.0,0.056,0.0,0.3287,0.781,1.5417,1.3826,,,solid,
SPPL2A,46,0.3394762057616052,0.2857142854741897,0.2160366914439348,0.5345982804624962,0.009016,21,17,LYS,Q8TCT8,4.932,1.0,0.0204405703331333,Non-essential,79.4,23.5,11.2,0.3791587428925742,48,0.3749605774647709,40,0.5923616834932652,501,0.5655,Glioblastoma,3.199,1.0,0.5949645747205462,0.8046116504854369,484,0,0.4626452103063184,900,0.2556755012825142,0,0.5457778563637244,0.4486106183212874,0.50271484521375,0.5463412423075186,1652.5,867,0.2375862818987121,3.0,19.0,7,-0.102,0.0,-0.102,,,,0.4130555657498337,169,0.5,9.0,High,,,46.08,0.974,1.0,,,-0.029,0.08,0.5226,0.5271,,,solid,
SLC19A1,40,0.3506409517666791,0.302521008149142,0.2553914281195635,0.5100504002371775,0.008602,19,30,LYS,P41440,3.217,0.992,-0.0226839682103804,Non-essential,72.1,34.3,31.5,0.3779428099413849,49,0.3757123813473632,39,0.442732540717893,1072,0.4236,Sarcoma,2.416,0.992,0.4326422010444637,0.5687702265372168,1067,0,0.2386670892927734,1542,0.1487823227180953,0,0.3787168976102592,0.5155961029504175,0.4239300028982756,0.4739783465360677,1194.5,1123,0.2477104690893626,2.0,3.0,1,1.6347,1.0,1.635,,,,0.5094186177086337,41,1.0,0.0,Low,,,20.42,0.855,3.0,,0.0,0.5586,0.626,0.4395,0.6854,,,solid,
NETO2,37,0.3526530835180188,0.453781512223713,0.0147018820180294,0.5557663800770827,0.009373,11,4,LYS,Q8NC67,2.919,0.916,0.0326953737376259,Non-essential,72.1,39.8,29.9,0.3766405948020775,50,0.362375688902979,67,0.5020955506022213,813,0.8463,Kidney Clear Cell,4.806,0.996,0.3018256682974432,0.5343851132686084,1152,0,0.2330665693378059,1562,0.1883778861628281,0,0.494427805086412,0.3225173005413141,0.2775331825634733,0.3322601699710817,1262.0,1570,0.1934772148745014,3.0,20.0,1,2.8067,3.0,2.807,,,,0.5027390304749507,55,1.0,6.0,High,,,3.83,0.149,0.0,0.149,0.0,0.174,0.423,0.8125,1.1086,,,solid,
ITGB4,39,0.351465423321957,0.403361344198856,0.3970330539300964,0.236703231544619,0.003992,85,38,LYS,P16144,5.797,0.994,-0.0569285429224851,Non-essential,68.4,38.4,24.0,0.3762105418382784,51,0.3810621945347832,37,0.935025707489204,2,1.1775,Cholangiocarcinoma,6.661,1.0,0.8889940781005587,0.9983818770226536,5,0,0.920579384028504,6,0.0681002684134476,0,0.8976915846431313,0.8110038988421852,0.8207597171988354,0.8323141154010575,2411.0,70,0.1694842716590651,3.0,10.0,5,-0.1294,0.0,-0.259,,,,0.5041875931446571,52,1.0,4.0,High,,,8.77,0.469,0.0,0.085,0.0,0.321,0.65,1.2043,1.0758,,,solid,
SLC33A1,61,0.3259097035927667,0.3361344534990467,0.1673888976751542,0.4707975096353393,0.00794,15,17,LYS,O00400,3.91,0.999,-0.1620634513854923,Non-essential,82.4,16.9,13.3,0.3752936605522897,52,0.3686631054360474,52,0.434263115692111,1115,0.4227,Kidney Clear Cell,2.391,1.0,0.5189456131347207,0.6213592233009708,937,0,0.3999315161120329,1076,0.2388495657306102,0,0.4686083087219312,0.6880740239958223,0.5413665385720621,0.6337465932123602,1635.0,741,0.2600681297500465,3.0,12.0,1,1.2858,1.0,1.286,,,,0.5097708948368604,40,1.0,6.0,High,,,44.83,0.972,1.0,,0.0,0.1262,0.187,0.384,0.5834,,,solid,
ATP1B1,109,0.3121069192079195,0.3865546215239037,0.0124687648268227,0.5124814705010375,0.008643,13,5,LYS,P05026,6.861,0.998,-0.1254179681257649,Non-essential,89.6,6.6,0.3,0.3749316763653313,53,0.3605551146066725,73,0.5666430286904556,579,0.6096,AML,3.551,0.971,0.7073452736741385,0.8434466019417476,388,0,0.8027704414350527,108,0.1637255804859042,0,0.6998511682231839,0.8013132174317243,0.8209475003284138,0.8559435460678061,2310.0,69,0.1872365319757142,3.0,15.0,3,-0.1411,0.0,-0.141,,,,0.510028702446548,39,1.0,9.0,High,,,1.7,0.03,0.0,0.03,0.0,0.2438,0.593,0.6302,0.842,,,solid,
MST1R,55,0.3285047702159185,0.3781512601864275,0.1968622489324687,0.3939519715386895,0.006644,58,14,LYS,Q04912,2.79,0.748,-0.052916208613663,Non-essential,80.1,20.4,13.8,0.3746564961830392,54,0.3694996086296626,49,0.761830033933792,117,0.9199,Cholangiocarcinoma,5.352,0.972,0.672977091149678,0.9235436893203884,190,0,0.4985067098804224,798,0.2062359360392912,0,0.7146973745547833,0.4461635689904082,0.4601622643165869,0.4998796796571901,1829.5,997,0.2557936477694177,3.0,20.0,8,1.4121,1.0,1.765,,,,0.5073006591408386,47,1.0,6.0,High,,,10.31,0.554,2.0,0.54,1.0,0.3253,0.617,0.9967,0.9084,,,solid,
VTCN1,103,0.3127493586874238,0.6134453776357603,0.0031061205124149,0.2214645715979839,0.003735,6,4,LYS,Q7Z7D3,-0.492,0.462,-0.1553564314757152,Non-essential,88.5,11.7,7.8,0.3741485552001158,55,0.3593038612257365,75,0.6684500963857605,296,2.3578,Uterine,8.239,0.949,0.6416115492360018,0.8689320388349515,325,0,0.8747711425710545,26,0.1173942441697583,0,0.8429868926526106,0.8664223672229209,0.7861910386232189,0.8261873722575274,2389.0,108,0.2097192367679795,2.0,3.0,1,-0.0,0.0,0.642,,,,0.5015754828310199,57,1.0,6.0,High,,,,,0.0,,0.0,0.2712,1.73,2.4764,2.45,,,solid,
CPD,65,0.3251627486415298,0.352941176173999,0.0914376087300332,0.5218499851764008,0.008801,54,22,LYS,O75976,3.961,0.998,-0.1832010891097102,Non-essential,82.5,17.8,13.6,0.3740513101375082,56,0.3636231905740097,63,0.5348226951624742,684,0.4258,Kidney Papillary,2.409,1.0,0.7432816254428134,0.8385922330097088,400,0,0.6954060698153882,325,0.1784916945054384,0,0.5322842158529048,0.8084230988197323,0.851435669005207,0.8850384799485959,2068.5,38,0.0882988027728562,3.0,20.0,15,0.8016,2.0,0.802,,,,0.5080928128247866,44,1.0,6.0,High,,,14.74,0.733,3.0,0.733,3.0,0.0663,0.013,0.4155,0.758,,,solid,
SLC9A7,35,0.355350351964318,0.3865546215239037,0.1510991617902894,0.5179958493922324,0.008736,33,15,LYS,Q96T83,2.053,0.916,0.0153554697984122,Non-essential,67.1,43.9,26.3,0.3736678703289967,57,0.3662228284185112,56,0.6130320540870005,448,1.1021,AML,6.319,0.971,0.5038347667606501,0.758495145631068,598,0,0.3055690692717204,1354,0.2204722098203774,0,0.5344850797811995,0.4327462351772934,0.3572269901651914,0.4052874692213328,1423.5,1338,0.2339406254373188,3.0,18.0,1,0.4144,0.0,0.414,,,,0.4015576576174803,176,0.5,6.0,High,,,27.06,0.918,3.0,,,0.0938,0.107,1.1192,1.0799,,,solid,
OR2T33,336,0.2695665398819519,0.2605042014617612,0.0821382255258579,0.4690779721316335,0.007911,18,10,LYS,Q8NG76,-9.966,0.001,-0.6056867939587738,Essential,88.7,6.6,1.9,0.3723805199259892,58,0.3264874312022821,186,0.1405173303181554,2084,0.2235,AML,5.523,0.081,0.0627961203072013,0.1529126213592233,2095,0,0.0479766250453395,2062,0.0305598360030728,0,0.1502097136693063,0.0516280635965859,0.0407066263431028,0.0451615512607485,338.5,2197,0.0267584014973121,,0.0,1,0.0,0.0,0.0,,,,0.5187692898969385,29,1.0,,No HPA data,,,29.58,0.932,1.0,0.006,0.0,0.3946,4.954,0.2501,,,,solid,
CATSPERG,78,0.3193489705199096,0.2605042014617612,0.2936770520322632,0.4234805810850874,0.007142,71,35,LYS,Q6ZRH7,0.934,0.755,-0.1049606397546933,Non-essential,83.9,13.1,7.2,0.372365878790954,59,0.3720497313925672,46,0.5682750614994493,571,0.6236,AML,3.527,1.0,0.6659817114887505,0.8288834951456311,424,0,0.5495101458900976,664,0.183024279578533,0,0.6681798504630546,0.7278327567754423,0.7273711365275735,0.8170797305728222,2238.0,224,0.2020488917186371,,0.0,4,0.9431,2.0,1.197,,,,0.5104575769889104,38,1.0,,No HPA data,,,19.99,0.848,1.0,0.848,1.0,0.1975,0.279,0.6387,1.4024,,,solid,
EFNA4,66,0.3250862165206689,0.4453781508862369,0.0127597659338921,0.4770234212866883,0.008045,7,5,LYS,P52798,3.842,0.978,-0.1592574236990451,Non-essential,82.7,21.4,11.4,0.371928149615328,60,0.3575661379120226,78,0.4924852928998089,858,0.7491,Sarcoma,4.237,1.0,0.538670385001075,0.6933656957928802,759,0,0.3915416224654798,1098,0.2611597605992038,0,0.5573340319190317,0.6495360971297054,0.5544826948073917,0.562002656910923,1703.0,690,0.2625631098513972,3.0,20.0,1,2.6468,1.0,2.941,,,,0.4029011751656753,175,0.5,0.0,Low,,,,,0.0,,,0.2988,0.227,0.7093,0.6147,,,solid,
EPHA10,60,0.3266536166893555,0.3613445375114751,0.1918140123359165,0.415238659946635,0.007003,42,18,LYS,Q5JZY3,-0.357,0.455,-0.1017577756288418,Non-essential,79.2,22.0,12.8,0.3712337561996542,61,0.36582445681645,58,0.7928878357841931,81,1.4315,Cholangiocarcinoma,7.618,0.861,0.8077160880952475,0.97289644012945,68,0,0.6104092206456357,511,0.2160911010310034,0,0.7919002383190427,0.7602846555214181,0.7374912820576334,0.8234544220743673,2358.5,203,0.2031021622614137,3.0,6.0,2,0.4663,0.0,0.919,,,,0.5047466688343791,51,1.0,3.0,Low,,,19.32,0.837,1.0,0.041,0.0,0.3691,0.571,1.5033,1.4806,,,solid,
SVOPL,84,0.3180005325182108,0.3361344534990467,0.1781432864146765,0.4336792173139638,0.007314,22,14,LYS,Q8N434,-1.51,0.305,0.005448830475048,Non-essential,83.8,14.4,10.4,0.3712026846568264,62,0.3651098489775602,60,0.4539877748836579,1019,1.1677,AML,7.504,0.642,0.5392624263793743,0.6589805825242718,844,0,0.3057122529149978,1352,0.1890079186996664,0,0.6125684305478885,0.6157876725749687,0.5544189061313806,0.6287416048086574,1890.0,691,0.2430337313280589,3.0,17.0,0,0.6174,1.0,1.312,,,,0.4069981141204898,171,0.5,0.0,Low,,,34.21,0.949,1.0,,,0.2276,1.057,1.271,1.7221,,,solid,
SLC22A14,69,0.3241218249205634,0.2605042014617612,0.2483947493278507,0.4846723984583457,0.008174,17,26,LYS,Q9Y267,-4.293,0.003,0.0437813258989124,Non-essential,81.2,19.4,12.5,0.3700432574581655,63,0.367462994924558,55,0.3721528330968414,1404,-0.0,AML,-1.094,0.0,0.3057375432011379,0.4130258899676375,1452,0,0.0984136094549514,1906,0.0795177143218372,0,0.2745881685298844,0.2300356094000266,0.2775550245491678,0.3024053947554042,768.0,1569,0.2342205395400803,,0.0,4,0.0,0.0,0.494,,,,0.5073394799226796,46,1.0,,No HPA data,,,75.52,0.993,1.0,,0.0,0.2696,0.562,-0.0,,,,solid,
PLAUR,62,0.3257091683506955,0.4117647055363322,0.0294733512573145,0.5072042691965609,0.008554,16,4,LYS,Q03405,4.751,0.992,-0.0848302574872164,Non-essential,81.5,24.2,18.2,0.3690870520511851,64,0.3555607196140508,83,0.7209643621675591,180,1.032,Pancreatic,5.838,1.0,0.740912373436928,0.9356796116504854,160,1,0.7701692472056119,164,0.0400201641203399,1,0.6804490529552594,0.695107589794716,0.7413742004463669,0.7748236514288773,2199.0,198,0.0420480057249586,3.0,1.0,5,0.5628,1.0,0.563,,,,0.4010767004748581,179,0.5,4.0,High,11.0,imaging only / historical,5.94,0.291,0.0,,,0.0409,-0.033,1.0086,0.9192,tier2,original,solid,
SLC22A9,106,0.3126603712719629,0.2605042014617612,0.2180167641942116,0.4768455380966498,0.008042,33,11,LYS,Q8IVM8,-9.966,0.043,-0.1244239718895047,Non-essential,85.7,11.2,4.3,0.3686920460843317,65,0.3645928842940423,61,0.3572863756524356,1469,0.7142,Liver,1.069,0.945,0.1602804549165485,0.3046116504854369,1720,0,0.3929577867162194,1093,0.2595926522275652,0,0.4679730734425233,0.1359302651193991,0.1648313526451241,0.2132379398490771,1057.5,1860,0.174636962011952,,0.0,3,0.0,0.0,0.243,,,,0.5078985108236126,45,1.0,,No HPA data,,,37.18,0.957,1.0,0.002,0.0,0.2263,0.933,0.702,3.2879,,,solid,
ATP1A1,406,0.2622945342612204,0.3361344534990467,0.0639063735568559,0.3622294693151496,0.006109,49,13,LYS,P05023,8.109,1.0,-1.249447818147238,Essential,88.7,5.7,2.9,0.3684810194426677,66,0.3216763381205105,230,0.6488258753589419,342,0.7706,Cholangiocarcinoma,4.359,1.0,0.8431623835908998,0.9316343042071198,170,0,0.6923705390738538,330,0.2671577734437562,0,0.773422819469796,0.8694954930928542,0.7288725778917197,0.8005955708495698,2317.0,223,0.2107465448338973,3.0,18.0,0,1.0078,1.0,1.008,,,,0.5135607819491628,35,1.0,9.0,High,,,19.44,0.839,1.0,,0.0,0.2442,0.233,0.8117,0.5368,,,solid,
DUOX2,91,0.3160297493865433,0.2689075627992374,0.221186145816859,0.4737029350726355,0.007989,78,22,LYS,Q9NRD8,-1.552,0.377,-0.1470485056814292,Non-essential,84.0,14.4,7.6,0.3684399172021067,67,0.3644992244929497,62,0.6542599820711682,334,1.4656,Pancreatic,8.165,0.915,0.6151236305995715,0.8466828478964401,380,0,0.8257441143759202,76,0.1493396138700168,0,0.789389904551273,0.7646243318151252,0.7582979105372125,0.8265250588589914,2360.0,159,0.2041352973466753,,0.0,5,0.632,1.0,3.16,,,,0.5068047068777083,48,1.0,,No HPA data,,,35.35,0.953,6.0,0.865,1.0,0.3325,0.534,1.4108,2.5646,,,solid,
OTOA,100,0.3133814515731918,0.2689075627992374,0.1561473983868417,0.5299140231248147,0.008937,62,18,LYS,Q7RTW8,-2.548,0.048,0.018269891818062,Non-essential,84.0,12.4,7.9,0.3682330023576472,68,0.3610403722769892,70,0.320872888764613,1625,0.5786,Kidney Papillary,4.576,0.335,0.2175872733317694,0.302588996763754,1725,0,0.1658115443369493,1749,0.1392798594763981,0,0.4594036960587676,0.2437000559686624,0.2651241719270593,0.3067835725379227,1147.5,1620,0.2329776241427147,2.0,1.0,12,-0.0,0.0,0.055,,,,0.4070391750021407,170,0.5,3.0,Low,,,13.18,0.677,1.0,,,0.071,0.456,0.4289,,,,solid,
FCGR1A,280,0.2758439262306208,0.4789915962361415,0.0095524276451051,0.2712718648087756,0.004575,9,4,LYS,P12314,3.541,0.961,-0.7475102334035815,Essential,85.1,19.8,9.1,0.3680531317961196,69,0.3185307531783749,251,0.5007682291695027,818,1.1897,Sarcoma,6.838,0.984,0.5336730879883028,0.6978155339805825,748,0,0.8264738813007462,74,0.1464069135609707,0,0.6592471528923858,0.7633546144200208,0.802275775400857,0.8282172897408185,2239.5,86,0.1547785782905754,,0.0,7,2.1099,1.0,3.014,,,,0.5061127575498114,50,1.0,,No HPA data,,,1.51,0.022,0.0,0.022,0.0,0.0685,0.107,0.9917,1.1775,,,solid,
NPC1L1,105,0.3127189928294593,0.2436974787868088,0.2787474300173968,0.4387192410317225,0.007399,68,36,LYS,Q9UHC9,-3.816,0.134,-0.2147768885786263,Non-essential,84.2,12.7,6.4,0.3669607853376629,70,0.3658981568385327,57,0.4617625710942132,990,0.9904,Pancreatic,5.374,0.864,0.5427555196019346,0.6670711974110033,824,0,0.4727873950988055,876,0.261288302927227,0,0.569782143321031,0.7488042309800167,0.7576746635181217,0.8357616695443383,2106.0,164,0.1656308989876171,2.0,1.0,11,2.242,1.0,2.242,,,,0.506717703906526,49,1.0,4.5,High,,,48.91,0.978,4.0,0.978,3.0,0.3059,0.821,0.9933,1.4744,,,solid,
PKDREJ,48,0.3378475484343457,0.2605042014617612,0.2886920765459433,0.4901274829528609,0.008266,129,33,LYS,Q9NTG1,-4.035,0.001,-0.0120674287279553,Non-essential,70.7,34.7,16.7,0.3661813603863175,71,0.3656159642136146,59,0.4234890818051212,1154,0.2131,AML,3.86,0.214,0.1746061822646014,0.3806634304207119,1532,0,0.070653557859677,1987,0.0724410604251425,0,0.3142812074949567,0.1497220519744128,0.168616756149289,0.1985873169744484,706.5,1847,0.1616367934105938,2.0,1.0,17,0.5427,1.0,1.357,,,,0.5011899622652012,59,1.0,0.0,Low,,,27.87,0.923,4.0,0.609,1.0,0.0955,0.403,0.1647,,,,solid,
TNFRSF21,42,0.3456417113816308,0.453781512223713,0.0303463545785228,0.5167506670619626,0.008715,24,7,LYS,O75509,4.871,0.994,0.1112581767834228,Non-essential,68.0,44.9,40.2,0.3656977846884209,72,0.352215102417347,91,0.6947990374135304,238,0.8612,Cholangiocarcinoma,4.872,1.0,0.6386733683368756,0.8802588996763754,297,0,0.568715840517817,625,0.2441590435720898,0,0.6261444861489149,0.5097023834707062,0.4833854281744844,0.5751990696537437,1839.5,930,0.2429744033849095,2.0,15.0,6,1.2536,3.0,1.254,,,,0.4929647823840253,75,1.0,6.0,High,,,1.71,0.03,0.0,,0.0,0.2202,0.23,0.8485,0.8311,,,solid,
LAMP1,110,0.3116659497985609,0.302521008149142,0.1268385260161315,0.5086866291135487,0.008579,13,18,LYS,P11279,7.212,1.0,0.1116357874083905,Non-essential,86.4,14.4,5.8,0.3653636416346197,73,0.3567055679354263,79,0.5771493385213461,546,0.4199,Sarcoma,2.376,1.0,0.5593113169252902,0.7738673139158576,560,0,0.5464053855672867,670,0.2465555061837127,0,0.6556103779659039,0.6488282754855724,0.6909193056306706,0.7310942612827784,2118.0,307,0.2273440224837788,3.0,20.0,18,0.6544,1.0,0.654,,,,0.4033352830632215,173,0.5,9.0,High,,,0.95,0.005,0.0,,,0.0952,0.079,0.3909,0.4591,,,solid,
ABCC11,93,0.3156755048451127,0.2773109241367135,0.3780863514154673,0.3044174325526237,0.005134,85,34,LYS,Q96J66,-2.466,0.17,0.0414063150005394,Non-essential,78.9,17.9,11.0,0.3647847694398725,74,0.3686890870106458,51,0.7937150643382883,79,2.5988,Uveal Melanoma,8.432,0.975,0.7056714455319164,0.9413430420711976,146,0,0.7031340417752365,313,0.2234792060665406,0,0.7653296055648743,0.6620016125991239,0.6443255946852184,0.7166475414643434,2210.5,428,0.2167266101639826,,0.0,2,0.1051,0.0,0.222,,,,0.5029284878277966,53,1.0,,No HPA data,,,68.79,0.991,3.0,,0.0,0.262,0.311,2.598,3.1577,,,solid,
CSF1R,71,0.3232852447457871,0.3109243694866181,0.2562328008856555,0.406818855618144,0.006861,31,39,LYS,P07333,3.701,0.983,-0.0114940264641004,Non-essential,77.8,25.0,18.7,0.3645864434462662,75,0.362398083490549,66,0.7931243043261538,80,1.0449,AML,5.818,1.0,0.7031996969440003,0.9393203883495146,151,0,0.7828188913714056,139,0.1380147370836393,0,0.773787522627994,0.6193415608000109,0.6813212091524333,0.7262380894475285,2229.0,334,0.2162236129722441,3.0,14.0,11,-0.2637,0.0,-0.264,,,,0.5003414236724144,61,1.0,6.0,High,,,16.9,0.79,1.0,0.057,0.0,-0.0167,-0.0,1.0448,0.9616,,,solid,
