gene,uniprot_id,pdb_file
IL10RB,Q08334,c:\Users\Longer\Documents\自写生信论文\data\structures\AF-Q08334-F1-model_v6.pdb
CD63,P08962,c:\Users\Longer\Documents\自写生信论文\data\structures\AF-P08962-F1-model_v6.pdb
SUSD1,Q6UWL2,c:\Users\Longer\Documents\自写生信论文\data\structures\AF-Q6UWL2-F1-model_v6.pdb
ITGB1,P05556,c:\Users\Longer\Documents\自写生信论文\data\structures\AF-P05556-F1-model_v6.pdb
IL1RL2,Q9HB29,c:\Users\Longer\Documents\自写生信论文\data\structures\AF-Q9HB29-F1-model_v6.pdb
TM9SF1,O15321,c:\Users\Longer\Documents\自写生信论文\data\structures\AF-O15321-F1-model_v6.pdb
GPR132,Q9UNW8,c:\Users\Longer\Documents\自写生信论文\data\structures\AF-Q9UNW8-F1-model_v6.pdb
GABRG3,Q99928,c:\Users\Longer\Documents\自写生信论文\data\structures\AF-Q99928-F1-model_v6.pdb
ATP13A2,Q9NQ11,c:\Users\Longer\Documents\自写生信论文\data\structures\AF-Q9NQ11-F1-model_v6.pdb
TGFBR1,P36897,c:\Users\Longer\Documents\自写生信论文\data\structures\AF-P36897-F1-model_v6.pdb
MUC13,Q9H3R2,c:\Users\Longer\Documents\自写生信论文\data\structures\AF-Q9H3R2-F1-model_v6.pdb
BSG,P35613,c:\Users\Longer\Documents\自写生信论文\data\structures\AF-P35613-F1-model_v6.pdb
PRSS21,Q9Y6M0,c:\Users\Longer\Documents\自写生信论文\data\structures\AF-Q9Y6M0-F1-model_v6.pdb
CLDN12,P56749,c:\Users\Longer\Documents\自写生信论文\data\structures\AF-P56749-F1-model_v6.pdb
LRP5,O75197,c:\Users\Longer\Documents\自写生信论文\data\structures\AF-O75197-F1-model_v6.pdb
TM7SF3,Q9NS93,c:\Users\Longer\Documents\自写生信论文\data\structures\AF-Q9NS93-F1-model_v6.pdb
PLXNC1,O60486,c:\Users\Longer\Documents\自写生信论文\data\structures\AF-O60486-F1-model_v6.pdb
HRH1,P35367,c:\Users\Longer\Documents\自写生信论文\data\structures\AF-P35367-F1-model_v6.pdb
CD164,Q04900,c:\Users\Longer\Documents\自写生信论文\data\structures\AF-Q04900-F1-model_v6.pdb
ICOSLG,O75144,c:\Users\Longer\Documents\自写生信论文\data\structures\AF-O75144-F1-model_v6.pdb
NKAIN1,Q4KMZ8,c:\Users\Longer\Documents\自写生信论文\data\structures\AF-Q4KMZ8-F1-model_v6.pdb
PTPRH,Q9HD43,c:\Users\Longer\Documents\自写生信论文\data\structures\AF-Q9HD43-F1-model_v6.pdb
PANX1,Q96RD7,c:\Users\Longer\Documents\自写生信论文\data\structures\AF-Q96RD7-F1-model_v6.pdb
STT3B,Q8TCJ2,c:\Users\Longer\Documents\自写生信论文\data\structures\AF-Q8TCJ2-F1-model_v6.pdb
CLDN10,P78369,c:\Users\Longer\Documents\自写生信论文\data\structures\AF-P78369-F1-model_v6.pdb
CLN3,Q13286,c:\Users\Longer\Documents\自写生信论文\data\structures\AF-Q13286-F1-model_v6.pdb
KISS1R,Q969F8,c:\Users\Longer\Documents\自写生信论文\data\structures\AF-Q969F8-F1-model_v6.pdb
TSPAN17,Q96FV3,c:\Users\Longer\Documents\自写生信论文\data\structures\AF-Q96FV3-F1-model_v6.pdb
EPHB4,P54760,c:\Users\Longer\Documents\自写生信论文\data\structures\AF-P54760-F1-model_v6.pdb
ANO1,Q5XXA6,c:\Users\Longer\Documents\自写生信论文\data\structures\AF-Q5XXA6-F1-model_v6.pdb
GPR137B,O60478,c:\Users\Longer\Documents\自写生信论文\data\structures\AF-O60478-F1-model_v6.pdb
GPR84,Q9NQS5,c:\Users\Longer\Documents\自写生信论文\data\structures\AF-Q9NQS5-F1-model_v6.pdb
ACVR1,Q04771,c:\Users\Longer\Documents\自写生信论文\data\structures\AF-Q04771-F1-model_v6.pdb
LPAR3,Q9UBY5,c:\Users\Longer\Documents\自写生信论文\data\structures\AF-Q9UBY5-F1-model_v6.pdb
ADAM17,P78536,c:\Users\Longer\Documents\自写生信论文\data\structures\AF-P78536-F1-model_v6.pdb
PCDHA11,Q9Y5I1,c:\Users\Longer\Documents\自写生信论文\data\structures\AF-Q9Y5I1-F1-model_v6.pdb
C3orf80,F5H4A9,c:\Users\Longer\Documents\自写生信论文\data\structures\AF-F5H4A9-F1-model_v6.pdb
LRRN4,Q8WUT4,c:\Users\Longer\Documents\自写生信论文\data\structures\AF-Q8WUT4-F1-model_v6.pdb
SLC2A10,O95528,c:\Users\Longer\Documents\自写生信论文\data\structures\AF-O95528-F1-model_v6.pdb
TSPAN3,O60637,c:\Users\Longer\Documents\自写生信论文\data\structures\AF-O60637-F1-model_v6.pdb
UBAC2,Q8NBM4,c:\Users\Longer\Documents\自写生信论文\data\structures\AF-Q8NBM4-F1-model_v6.pdb
LILRB2,Q8N423,c:\Users\Longer\Documents\自写生信论文\data\structures\AF-Q8N423-F1-model_v6.pdb
IL1RAP,Q9NPH3,c:\Users\Longer\Documents\自写生信论文\data\structures\AF-Q9NPH3-F1-model_v6.pdb
PCDH17,O14917,c:\Users\Longer\Documents\自写生信论文\data\structures\AF-O14917-F1-model_v6.pdb
CNNM4,Q6P4Q7,c:\Users\Longer\Documents\自写生信论文\data\structures\AF-Q6P4Q7-F1-model_v6.pdb
SEMA4B,Q9NPR2,c:\Users\Longer\Documents\自写生信论文\data\structures\AF-Q9NPR2-F1-model_v6.pdb
APP,P05067,c:\Users\Longer\Documents\自写生信论文\data\structures\AF-P05067-F1-model_v6.pdb
NRCAM,Q92823,c:\Users\Longer\Documents\自写生信论文\data\structures\AF-Q92823-F1-model_v6.pdb
CXCR5,P32302,c:\Users\Longer\Documents\自写生信论文\data\structures\AF-P32302-F1-model_v6.pdb
SLC38A8,A6NNN8,c:\Users\Longer\Documents\自写生信论文\data\structures\AF-A6NNN8-F1-model_v6.pdb
IGSF8,Q969P0,c:\Users\Longer\Documents\自写生信论文\data\structures\AF-Q969P0-F1-model_v6.pdb
LMAN2L,Q9H0V9,c:\Users\Longer\Documents\自写生信论文\data\structures\AF-Q9H0V9-F1-model_v6.pdb
TSPAN14,Q8NG11,c:\Users\Longer\Documents\自写生信论文\data\structures\AF-Q8NG11-F1-model_v6.pdb
CD151,P48509,c:\Users\Longer\Documents\自写生信论文\data\structures\AF-P48509-F1-model_v6.pdb
NIPAL3,Q6P499,c:\Users\Longer\Documents\自写生信论文\data\structures\AF-Q6P499-F1-model_v6.pdb
SLC3A2,P08195,c:\Users\Longer\Documents\自写生信论文\data\structures\AF-P08195-F1-model_v6.pdb
PMEL,P40967,c:\Users\Longer\Documents\自写生信论文\data\structures\AF-P40967-F1-model_v6.pdb
SLC44A1,Q8WWI5,c:\Users\Longer\Documents\自写生信论文\data\structures\AF-Q8WWI5-F1-model_v6.pdb
TMEM63C,Q9P1W3,c:\Users\Longer\Documents\自写生信论文\data\structures\AF-Q9P1W3-F1-model_v6.pdb
SLITRK6,Q9H5Y7,c:\Users\Longer\Documents\自写生信论文\data\structures\AF-Q9H5Y7-F1-model_v6.pdb
CD1C,P29017,c:\Users\Longer\Documents\自写生信论文\data\structures\AF-P29017-F1-model_v6.pdb
ADORA2B,P29275,c:\Users\Longer\Documents\自写生信论文\data\structures\AF-P29275-F1-model_v6.pdb
CD320,Q9NPF0,c:\Users\Longer\Documents\自写生信论文\data\structures\AF-Q9NPF0-F1-model_v6.pdb
SLC39A10,Q9ULF5,c:\Users\Longer\Documents\自写生信论文\data\structures\AF-Q9ULF5-F1-model_v6.pdb
SLC17A5,Q9NRA2,c:\Users\Longer\Documents\自写生信论文\data\structures\AF-Q9NRA2-F1-model_v6.pdb
CSF1R,P07333,c:\Users\Longer\Documents\自写生信论文\data\structures\AF-P07333-F1-model_v6.pdb
HCAR2,Q8TDS4,c:\Users\Longer\Documents\自写生信论文\data\structures\AF-Q8TDS4-F1-model_v6.pdb
GRM8,O00222,c:\Users\Longer\Documents\自写生信论文\data\structures\AF-O00222-F1-model_v6.pdb
UPK1B,O75841,c:\Users\Longer\Documents\自写生信论文\data\structures\AF-O75841-F1-model_v6.pdb
PKD2L1,Q9P0L9,c:\Users\Longer\Documents\自写生信论文\data\structures\AF-Q9P0L9-F1-model_v6.pdb
DISP2,A7MBM2,c:\Users\Longer\Documents\自写生信论文\data\structures\AF-A7MBM2-F1-model_v6.pdb
IL7R,P16871,c:\Users\Longer\Documents\自写生信论文\data\structures\AF-P16871-F1-model_v6.pdb
NTM,Q9P121,c:\Users\Longer\Documents\自写生信论文\data\structures\AF-Q9P121-F1-model_v6.pdb
PCDHB9,Q9Y5E1,c:\Users\Longer\Documents\自写生信论文\data\structures\AF-Q9Y5E1-F1-model_v6.pdb
SCARB1,Q8WTV0,c:\Users\Longer\Documents\自写生信论文\data\structures\AF-Q8WTV0-F1-model_v6.pdb
SLC43A2,Q8N370,c:\Users\Longer\Documents\自写生信论文\data\structures\AF-Q8N370-F1-model_v6.pdb
CD28,P10747,c:\Users\Longer\Documents\自写生信论文\data\structures\AF-P10747-F1-model_v6.pdb
CALCRL,Q16602,c:\Users\Longer\Documents\自写生信论文\data\structures\AF-Q16602-F1-model_v6.pdb
PTTG1IP,P53801,c:\Users\Longer\Documents\自写生信论文\data\structures\AF-P53801-F1-model_v6.pdb
TLR1,Q15399,c:\Users\Longer\Documents\自写生信论文\data\structures\AF-Q15399-F1-model_v6.pdb
SLCO4C1,Q6ZQN7,c:\Users\Longer\Documents\自写生信论文\data\structures\AF-Q6ZQN7-F1-model_v6.pdb
ITGA4,P13612,c:\Users\Longer\Documents\自写生信论文\data\structures\AF-P13612-F1-model_v6.pdb
ABCC3,O15438,c:\Users\Longer\Documents\自写生信论文\data\structures\AF-O15438-F1-model_v6.pdb
SLC9A1,P19634,c:\Users\Longer\Documents\自写生信论文\data\structures\AF-P19634-F1-model_v6.pdb
TMEM26,Q6ZUK4,c:\Users\Longer\Documents\自写生信论文\data\structures\AF-Q6ZUK4-F1-model_v6.pdb
GPR171,O14626,c:\Users\Longer\Documents\自写生信论文\data\structures\AF-O14626-F1-model_v6.pdb
GPR141,Q7Z602,c:\Users\Longer\Documents\自写生信论文\data\structures\AF-Q7Z602-F1-model_v6.pdb
SLC35A5,Q9BS91,c:\Users\Longer\Documents\自写生信论文\data\structures\AF-Q9BS91-F1-model_v6.pdb
TM9SF3,Q9HD45,c:\Users\Longer\Documents\自写生信论文\data\structures\AF-Q9HD45-F1-model_v6.pdb
TNFSF4,P23510,c:\Users\Longer\Documents\自写生信论文\data\structures\AF-P23510-F1-model_v6.pdb
ATP13A3,Q9H7F0,c:\Users\Longer\Documents\自写生信论文\data\structures\AF-Q9H7F0-F1-model_v6.pdb
SCARB2,Q14108,c:\Users\Longer\Documents\自写生信论文\data\structures\AF-Q14108-F1-model_v6.pdb
SLC29A2,Q14542,c:\Users\Longer\Documents\自写生信论文\data\structures\AF-Q14542-F1-model_v6.pdb
LYPD5,Q6UWN5,c:\Users\Longer\Documents\自写生信论文\data\structures\AF-Q6UWN5-F1-model_v6.pdb
SIGLEC14,Q08ET2,c:\Users\Longer\Documents\自写生信论文\data\structures\AF-Q08ET2-F1-model_v6.pdb
VSIG1,Q86XK7,c:\Users\Longer\Documents\自写生信论文\data\structures\AF-Q86XK7-F1-model_v6.pdb
TMC7,Q7Z402,c:\Users\Longer\Documents\自写生信论文\data\structures\AF-Q7Z402-F1-model_v6.pdb
OR7A5,Q15622,c:\Users\Longer\Documents\自写生信论文\data\structures\AF-Q15622-F1-model_v6.pdb
TMPRSS11E,Q9UL52,c:\Users\Longer\Documents\自写生信论文\data\structures\AF-Q9UL52-F1-model_v6.pdb
TM9SF4,Q92544,c:\Users\Longer\Documents\自写生信论文\data\structures\AF-Q92544-F1-model_v6.pdb
TMEM63B,Q5T3F8,c:\Users\Longer\Documents\自写生信论文\data\structures\AF-Q5T3F8-F1-model_v6.pdb
GPR34,Q9UPC5,c:\Users\Longer\Documents\自写生信论文\data\structures\AF-Q9UPC5-F1-model_v6.pdb
CDHR2,Q9BYE9,c:\Users\Longer\Documents\自写生信论文\data\structures\AF-Q9BYE9-F1-model_v6.pdb
TLR8,Q9NR97,c:\Users\Longer\Documents\自写生信论文\data\structures\AF-Q9NR97-F1-model_v6.pdb
FRRS1,Q6ZNA5,c:\Users\Longer\Documents\自写生信论文\data\structures\AF-Q6ZNA5-F1-model_v6.pdb
TCTN3,Q6NUS6,c:\Users\Longer\Documents\自写生信论文\data\structures\AF-Q6NUS6-F1-model_v6.pdb
CASR,P41180,c:\Users\Longer\Documents\自写生信论文\data\structures\AF-P41180-F1-model_v6.pdb
HFE,Q30201,c:\Users\Longer\Documents\自写生信论文\data\structures\AF-Q30201-F1-model_v6.pdb
ULBP1,Q9BZM6,c:\Users\Longer\Documents\自写生信论文\data\structures\AF-Q9BZM6-F1-model_v6.pdb
TMEM87A,Q8NBN3,c:\Users\Longer\Documents\自写生信论文\data\structures\AF-Q8NBN3-F1-model_v6.pdb
APLP2,Q06481,c:\Users\Longer\Documents\自写生信论文\data\structures\AF-Q06481-F1-model_v6.pdb
TNFSF8,P32971,c:\Users\Longer\Documents\自写生信论文\data\structures\AF-P32971-F1-model_v6.pdb
PRLR,P16471,c:\Users\Longer\Documents\自写生信论文\data\structures\AF-P16471-F1-model_v6.pdb
PANX2,Q96RD6,c:\Users\Longer\Documents\自写生信论文\data\structures\AF-Q96RD6-F1-model_v6.pdb
GLIPR1,P48060,c:\Users\Longer\Documents\自写生信论文\data\structures\AF-P48060-F1-model_v6.pdb
UPK3A,O75631,c:\Users\Longer\Documents\自写生信论文\data\structures\AF-O75631-F1-model_v6.pdb
CHRNA6,Q15825,c:\Users\Longer\Documents\自写生信论文\data\structures\AF-Q15825-F1-model_v6.pdb
IL13RA1,P78552,c:\Users\Longer\Documents\自写生信论文\data\structures\AF-P78552-F1-model_v6.pdb
CD38,P28907,c:\Users\Longer\Documents\自写生信论文\data\structures\AF-P28907-F1-model_v6.pdb
LMBR1,Q8WVP7,c:\Users\Longer\Documents\自写生信论文\data\structures\AF-Q8WVP7-F1-model_v6.pdb
HLA-F,P30511,c:\Users\Longer\Documents\自写生信论文\data\structures\AF-P30511-F1-model_v6.pdb
CLDN2,P57739,c:\Users\Longer\Documents\自写生信论文\data\structures\AF-P57739-F1-model_v6.pdb
LDLRAD3,Q86YD5,c:\Users\Longer\Documents\自写生信论文\data\structures\AF-Q86YD5-F1-model_v6.pdb
SLC45A4,Q5BKX6,c:\Users\Longer\Documents\自写生信论文\data\structures\AF-Q5BKX6-F1-model_v6.pdb
FZD3,Q9NPG1,c:\Users\Longer\Documents\自写生信论文\data\structures\AF-Q9NPG1-F1-model_v6.pdb
CEACAM21,Q3KPI0,c:\Users\Longer\Documents\自写生信论文\data\structures\AF-Q3KPI0-F1-model_v6.pdb
HCAR3,P49019,c:\Users\Longer\Documents\自写生信论文\data\structures\AF-P49019-F1-model_v6.pdb
FCER1A,P12319,c:\Users\Longer\Documents\自写生信论文\data\structures\AF-P12319-F1-model_v6.pdb
IGF2R,P11717,c:\Users\Longer\Documents\自写生信论文\data\structures\AF-P11717-F1-model_v6.pdb
ANKH,Q9HCJ1,c:\Users\Longer\Documents\自写生信论文\data\structures\AF-Q9HCJ1-F1-model_v6.pdb
QSOX1,O00391,c:\Users\Longer\Documents\自写生信论文\data\structures\AF-O00391-F1-model_v6.pdb
AMIGO2,Q86SJ2,c:\Users\Longer\Documents\自写生信论文\data\structures\AF-Q86SJ2-F1-model_v6.pdb
CSPG5,O95196,c:\Users\Longer\Documents\自写生信论文\data\structures\AF-O95196-F1-model_v6.pdb
EFNB2,P52799,c:\Users\Longer\Documents\自写生信论文\data\structures\AF-P52799-F1-model_v6.pdb
AVPR1B,P47901,c:\Users\Longer\Documents\自写生信论文\data\structures\AF-P47901-F1-model_v6.pdb
SIGLEC12,Q96PQ1,c:\Users\Longer\Documents\自写生信论文\data\structures\AF-Q96PQ1-F1-model_v6.pdb
SLC34A1,Q06495,c:\Users\Longer\Documents\自写生信论文\data\structures\AF-Q06495-F1-model_v6.pdb
TNFSF18,Q9UNG2,c:\Users\Longer\Documents\自写生信论文\data\structures\AF-Q9UNG2-F1-model_v6.pdb
S1PR4,O95977,c:\Users\Longer\Documents\自写生信论文\data\structures\AF-O95977-F1-model_v6.pdb
SIRPB1,Q5TFQ8,c:\Users\Longer\Documents\自写生信论文\data\structures\AF-Q5TFQ8-F1-model_v6.pdb
CR2,P20023,c:\Users\Longer\Documents\自写生信论文\data\structures\AF-P20023-F1-model_v6.pdb
CD84,Q9UIB8,c:\Users\Longer\Documents\自写生信论文\data\structures\AF-Q9UIB8-F1-model_v6.pdb
VNN1,O95497,c:\Users\Longer\Documents\自写生信论文\data\structures\AF-O95497-F1-model_v6.pdb
DUOXA1,Q1HG43,c:\Users\Longer\Documents\自写生信论文\data\structures\AF-Q1HG43-F1-model_v6.pdb
LINGO1,Q96FE5,c:\Users\Longer\Documents\自写生信论文\data\structures\AF-Q96FE5-F1-model_v6.pdb
ITM2B,Q9Y287,c:\Users\Longer\Documents\自写生信论文\data\structures\AF-Q9Y287-F1-model_v6.pdb
GPR157,Q5UAW9,c:\Users\Longer\Documents\自写生信论文\data\structures\AF-Q5UAW9-F1-model_v6.pdb
IL17RD,Q8NFM7,c:\Users\Longer\Documents\自写生信论文\data\structures\AF-Q8NFM7-F1-model_v6.pdb
PDCD1,Q15116,c:\Users\Longer\Documents\自写生信论文\data\structures\AF-Q15116-F1-model_v6.pdb
SEMA7A,O75326,c:\Users\Longer\Documents\自写生信论文\data\structures\AF-O75326-F1-model_v6.pdb
TMEM106A,Q96A25,c:\Users\Longer\Documents\自写生信论文\data\structures\AF-Q96A25-F1-model_v6.pdb
CRTAM,O95727,c:\Users\Longer\Documents\自写生信论文\data\structures\AF-O95727-F1-model_v6.pdb
BTN3A3,O00478,c:\Users\Longer\Documents\自写生信论文\data\structures\AF-O00478-F1-model_v6.pdb
ERVV-1,B6SEH8,c:\Users\Longer\Documents\自写生信论文\data\structures\AF-B6SEH8-F1-model_v6.pdb
PTH2R,P49190,c:\Users\Longer\Documents\自写生信论文\data\structures\AF-P49190-F1-model_v6.pdb
GPR25,O00155,c:\Users\Longer\Documents\自写生信论文\data\structures\AF-O00155-F1-model_v6.pdb
GPR65,Q8IYL9,c:\Users\Longer\Documents\自写生信论文\data\structures\AF-Q8IYL9-F1-model_v6.pdb
PCDH7,O60245,c:\Users\Longer\Documents\自写生信论文\data\structures\AF-O60245-F1-model_v6.pdb
GPC6,Q9Y625,c:\Users\Longer\Documents\自写生信论文\data\structures\AF-Q9Y625-F1-model_v6.pdb
SLC29A4,Q7RTT9,c:\Users\Longer\Documents\自写生信论文\data\structures\AF-Q7RTT9-F1-model_v6.pdb
NOTCH3,Q9UM47,c:\Users\Longer\Documents\自写生信论文\data\structures\AF-Q9UM47-F1-model_v6.pdb
KCNK5,O95279,c:\Users\Longer\Documents\自写生信论文\data\structures\AF-O95279-F1-model_v6.pdb
ITGA11,Q9UKX5,c:\Users\Longer\Documents\自写生信论文\data\structures\AF-Q9UKX5-F1-model_v6.pdb
MEP1A,Q16819,c:\Users\Longer\Documents\自写生信论文\data\structures\AF-Q16819-F1-model_v6.pdb
TRGC2,P03986,c:\Users\Longer\Documents\自写生信论文\data\structures\AF-P03986-F1-model_v6.pdb
LAMP1,P11279,c:\Users\Longer\Documents\自写生信论文\data\structures\AF-P11279-F1-model_v6.pdb
SLC6A12,P48065,c:\Users\Longer\Documents\自写生信论文\data\structures\AF-P48065-F1-model_v6.pdb
PTPRO,Q16827,c:\Users\Longer\Documents\自写生信论文\data\structures\AF-Q16827-F1-model_v6.pdb
PROM1,O43490,c:\Users\Longer\Documents\自写生信论文\data\structures\AF-O43490-F1-model_v6.pdb
ACVR1B,P36896,c:\Users\Longer\Documents\自写生信论文\data\structures\AF-P36896-F1-model_v6.pdb
KITLG,P21583,c:\Users\Longer\Documents\自写生信论文\data\structures\AF-P21583-F1-model_v6.pdb
SIGLEC9,Q9Y336,c:\Users\Longer\Documents\自写生信论文\data\structures\AF-Q9Y336-F1-model_v6.pdb
SIGLEC8,Q9NYZ4,c:\Users\Longer\Documents\自写生信论文\data\structures\AF-Q9NYZ4-F1-model_v6.pdb
ITGAX,P20702,c:\Users\Longer\Documents\自写生信论文\data\structures\AF-P20702-F1-model_v6.pdb
TMEM161A,Q9NX61,c:\Users\Longer\Documents\自写生信论文\data\structures\AF-Q9NX61-F1-model_v6.pdb
XCR1,P46094,c:\Users\Longer\Documents\自写生信论文\data\structures\AF-P46094-F1-model_v6.pdb
NEO1,Q92859,c:\Users\Longer\Documents\自写生信论文\data\structures\AF-Q92859-F1-model_v6.pdb
GJB6,O95452,c:\Users\Longer\Documents\自写生信论文\data\structures\AF-O95452-F1-model_v6.pdb
VSIG10,Q8N0Z9,c:\Users\Longer\Documents\自写生信论文\data\structures\AF-Q8N0Z9-F1-model_v6.pdb
CLDN6,P56747,c:\Users\Longer\Documents\自写生信论文\data\structures\AF-P56747-F1-model_v6.pdb
ENTPD1,P49961,c:\Users\Longer\Documents\自写生信论文\data\structures\AF-P49961-F1-model_v6.pdb
ANO7,Q6IWH7,c:\Users\Longer\Documents\自写生信论文\data\structures\AF-Q6IWH7-F1-model_v6.pdb
PSCA,O43653,c:\Users\Longer\Documents\自写生信论文\data\structures\AF-O43653-F1-model_v6.pdb
M6PR,P20645,c:\Users\Longer\Documents\自写生信论文\data\structures\AF-P20645-F1-model_v6.pdb
TRAT1,Q6PIZ9,c:\Users\Longer\Documents\自写生信论文\data\structures\AF-Q6PIZ9-F1-model_v6.pdb
TMEM219,Q86XT9,c:\Users\Longer\Documents\自写生信论文\data\structures\AF-Q86XT9-F1-model_v6.pdb
FGFR4,P22455,c:\Users\Longer\Documents\自写生信论文\data\structures\AF-P22455-F1-model_v6.pdb
HLA-DOB,P13765,c:\Users\Longer\Documents\自写生信论文\data\structures\AF-P13765-F1-model_v6.pdb
SLC12A7,Q9Y666,c:\Users\Longer\Documents\自写生信论文\data\structures\AF-Q9Y666-F1-model_v6.pdb
NRP2,O60462,c:\Users\Longer\Documents\自写生信论文\data\structures\AF-O60462-F1-model_v6.pdb
SIDT1,Q9NXL6,c:\Users\Longer\Documents\自写生信论文\data\structures\AF-Q9NXL6-F1-model_v6.pdb
HYAL2,Q12891,c:\Users\Longer\Documents\自写生信论文\data\structures\AF-Q12891-F1-model_v6.pdb
MFSD12,Q6NUT3,c:\Users\Longer\Documents\自写生信论文\data\structures\AF-Q6NUT3-F1-model_v6.pdb
TMEM9B,Q9NQ34,c:\Users\Longer\Documents\自写生信论文\data\structures\AF-Q9NQ34-F1-model_v6.pdb
SEMA4F,O95754,c:\Users\Longer\Documents\自写生信论文\data\structures\AF-O95754-F1-model_v6.pdb
HHLA2,Q9UM44,c:\Users\Longer\Documents\自写生信论文\data\structures\AF-Q9UM44-F1-model_v6.pdb
CCR2,P41597,c:\Users\Longer\Documents\自写生信论文\data\structures\AF-P41597-F1-model_v6.pdb
SLC2A9,Q9NRM0,c:\Users\Longer\Documents\自写生信论文\data\structures\AF-Q9NRM0-F1-model_v6.pdb
TRIL,Q7L0X0,c:\Users\Longer\Documents\自写生信论文\data\structures\AF-Q7L0X0-F1-model_v6.pdb
EDNRA,P25101,c:\Users\Longer\Documents\自写生信论文\data\structures\AF-P25101-F1-model_v6.pdb
FZD1,Q9UP38,c:\Users\Longer\Documents\自写生信论文\data\structures\AF-Q9UP38-F1-model_v6.pdb
GJA3,Q9Y6H8,c:\Users\Longer\Documents\自写生信论文\data\structures\AF-Q9Y6H8-F1-model_v6.pdb
ITFG1,Q8TB96,c:\Users\Longer\Documents\自写生信论文\data\structures\AF-Q8TB96-F1-model_v6.pdb
KIAA1549L,Q6ZVL6,c:\Users\Longer\Documents\自写生信论文\data\structures\AF-Q6ZVL6-F1-model_v6.pdb
P2RY8,Q86VZ1,c:\Users\Longer\Documents\自写生信论文\data\structures\AF-Q86VZ1-F1-model_v6.pdb
GPNMB,Q14956,c:\Users\Longer\Documents\自写生信论文\data\structures\AF-Q14956-F1-model_v6.pdb
SLC19A1,P41440,c:\Users\Longer\Documents\自写生信论文\data\structures\AF-P41440-F1-model_v6.pdb
LHFPL5,Q8TAF8,c:\Users\Longer\Documents\自写生信论文\data\structures\AF-Q8TAF8-F1-model_v6.pdb
BTN3A1,O00481,c:\Users\Longer\Documents\自写生信论文\data\structures\AF-O00481-F1-model_v6.pdb
OR2A7,Q96R45,c:\Users\Longer\Documents\自写生信论文\data\structures\AF-Q96R45-F1-model_v6.pdb
