gene,enhanced_score_v2,rank_v2,tsi_norm,ldt_norm,pocket_norm,eas,ntrs,risk_level,top_res_type,n_nucleophiles,n_extracellular_domains,depmap_label,mean_plddt
ABCA2,0.3910796322197599,187,0.2436974787868088,0.4424547880225318,0.3093215245927566,0.5,6.0,High,LYS,45,0.0,Non-essential,70.8
SCARB2,0.3891286120691303,188,0.3109243694866181,0.3726652831307441,0.1343223153566345,0.5,6.0,High,LYS,18,0.0,Non-essential,92.7
LAMP2,0.3884152334640758,189,0.3613445375114751,0.4783871924103172,0.022508303020718,0.5,9.0,High,LYS,10,0.0,Non-essential,83.2
ADCY3,0.3877417073069442,190,0.1932773107619518,0.4476134005336495,0.2964984975486319,0.5,4.0,High,LYS,38,0.0,Non-essential,76.4
UGT8,0.3869558492106276,191,0.4117647055363322,0.2728135191224429,0.1192598450102799,0.5,6.0,High,LYS,17,0.0,Non-essential,89.8
RHBDL2,0.3854150361196464,192,0.3865546215239037,0.4008894159501927,0.0424924877431599,0.5,6.0,High,LYS,9,0.0,Non-essential,85.8
HM13,0.3841099854229739,193,0.3697478988489514,0.4405573673287873,0.0318076862248932,0.5,4.0,High,LYS,4,0.0,Non-essential,82.4
SLC26A2,0.3836577402731329,194,0.2857142854741897,0.5126000592943967,0.0635457852285307,0.5,1.5,Low,LYS,10,0.0,Non-essential,80.9
SLC9A2,0.3831114254987743,195,0.3613445375114751,0.4601245182330269,0.1492519373715009,0.5,6.0,High,LYS,13,0.0,Non-essential,66.2
RPN1,0.3830261953910829,196,0.403361344198856,0.1789504891787725,0.0179788075280721,0.5,6.0,High,LYS,2,,Essential,90.1
OR4C46,0.3821825161999629,197,0.2605042014617612,0.4082419211384523,0.021540408034161,0.5,,No HPA data,LYS,7,,Context-dependent,88.4
OR52A1,0.3820083670283707,198,0.2605042014617612,0.4720426919656091,0.0628688913490431,0.5,,No HPA data,LYS,10,,Non-essential,90.1
OR2T8,0.3819695585972383,199,0.2605042014617612,0.4661725466943373,0.0785449944646528,0.5,,No HPA data,LYS,11,,Non-essential,88.7
OR5D14,0.3818480494071461,200,0.2605042014617612,0.4821820337978061,0.0584279614107227,0.5,,No HPA data,LYS,15,,Non-essential,89.3
OR6C2,0.3807074703307348,201,0.2605042014617612,0.4413874888823006,0.092019610944172,0.5,,,LYS,13,,Non-essential,90.2
OTOP1,0.3804140902176891,202,0.2605042014617612,0.4837236881114734,0.0772165111497706,0.5,,,LYS,12,,Context-dependent,75.7
OR2L5,0.3803094816936343,203,0.2605042014617612,0.5045953157426623,0.0153218408983077,0.5,,,LYS,6,,Non-essential,90.7
SLC52A2,0.3802589882416564,204,0.3613445375114751,0.2967091609842869,0.1599051083346512,0.5,,,LYS,12,0.0,Non-essential,84.1
CLCA2,0.3802414050781847,205,0.2689075627992374,0.4615475837533352,0.0940249881385418,0.5,,,LYS,19,,Non-essential,86.6
SLC6A13,0.3800627589777978,206,0.2352941174493327,0.4820041506077676,0.1021919974695556,0.5,,,LYS,16,,Non-essential,88.8
OR2V1,0.3794428906821041,207,0.2605042014617612,0.4873406463089238,0.060243555274395,0.5,,,LYS,7,,Non-essential,86.1
SLC6A6,0.3793758296384617,208,0.2605042014617612,0.4801660243107025,0.0920828720544045,0.5,,,LYS,16,,Non-essential,86.8
SLC22A23,0.3792153743135364,209,0.2773109241367135,0.520841980432849,0.1305962359639411,0.5,,,LYS,13,0.0,Non-essential,72.2
SLC19A3,0.3788431412952011,210,0.2268907561118565,0.5155647791283723,0.1210374822078127,0.5,,,LYS,17,,Non-essential,81.6
STT3B,0.3785838630912322,211,0.3193277308240944,0.4256151793655499,0.0956444725604934,0.5,,,LYS,10,0.0,Non-essential,79.8
GRIK4,0.3785824487048783,212,0.2605042014617612,0.5134301808479098,0.0988518108492804,0.5,,,LYS,18,,Non-essential,78.4
SLC12A8,0.3782331029930591,213,0.4873949575736176,0.3777053068485028,0.0372165111497706,0.5,,,LYS,10,0.0,Non-essential,69.1
SORCS1,0.3781319520852234,214,0.201680672099428,0.2894159501927068,0.3921429701091254,0.5,,,LYS,41,,Non-essential,76.7
OR51I2,0.3778595193422471,215,0.2605042014617612,0.4642751260005929,0.0403922188834414,0.5,,,LYS,8,,Non-essential,90.9
OR13C4,0.3772690079133061,216,0.2605042014617612,0.4828342721612806,0.0783805155780484,0.5,,,LYS,14,,Non-essential,84.0
SLC35F4,0.3772569961138806,217,0.2605042014617612,0.6252001185887933,0.0689546101534081,0.5,,,LYS,11,0.0,Non-essential,66.9
VN1R4,0.3770326564204738,218,0.2605042014617612,0.4608360509931811,0.1316969792819864,0.5,,,LYS,14,,Non-essential,77.9
PLXNC1,0.3768055855648542,219,0.3193277308240944,0.4614289949599762,0.0479392693341768,0.5,,,LYS,9,,Non-essential,79.1
SLC22A2,0.3766109975274376,220,0.2689075627992374,0.4450637414764304,0.0883567926617112,0.5,,,LYS,16,,Non-essential,83.0
SORT1,0.3765772775807701,221,0.2352941174493327,0.3205455084494515,0.2897232326427328,0.5,,,LYS,26,,Non-essential,82.9
GRM4,0.3763766382122657,222,0.2857142854741897,0.4591758078861547,0.0640645263324371,0.5,,,LYS,14,,Non-essential,83.7
OR52E5,0.3763582451972814,223,0.2605042014617612,0.460480284613104,0.0726806895461015,0.5,,,LYS,8,,Non-essential,83.3
SLC28A3,0.3763303814181674,224,0.3445378148365229,0.4467239845834568,0.034755653961727,0.5,,,LYS,10,,Non-essential,80.3
SLC15A4,0.3762998128943539,225,0.252100840124285,0.5283130744144677,0.0470599399019452,0.5,,,LYS,8,,Non-essential,84.8
PROKR1,0.3762440175610189,226,0.252100840124285,0.4635635932404388,0.1625304444092993,0.5,,,LYS,19,,Non-essential,77.2
OR52A5,0.3762271035231999,227,0.2605042014617612,0.464512303587311,0.0414929622014866,0.5,,,LYS,10,,Non-essential,89.5
MRC2,0.3762210612069568,228,0.2773109241367135,0.4180847909872516,0.1688818598766408,0.5,,,LYS,22,,Non-essential,77.0
SERINC4,0.3761186408399168,229,0.2605042014617612,0.4958197450340942,0.0716432073382887,0.5,,,LYS,21,,Context-dependent,71.4
SEMA5A,0.3759181683943557,230,0.2773109241367135,0.4962348058108508,0.0887173809900363,0.5,,,LYS,11,,Non-essential,77.6
NUP210,0.3756839269595261,231,0.4117647055363322,0.3225022235398754,0.0477115293373398,0.5,,,LYS,6,,Non-essential,79.6
GJB5,0.3755954989175213,232,0.3445378148365229,0.4502223539875481,0.0520828720544045,0.5,,,LYS,12,,Non-essential,78.3
P2RY11,0.3754695165516117,233,0.2436974787868088,0.5008597687518529,0.0823659655226949,0.5,,,LYS,15,,Non-essential,80.7
CDH16,0.3754511176016774,234,0.2941176468116659,0.492558553216721,0.0280499762770836,0.5,,,LYS,6,,Non-essential,81.8
CNTNAP3,0.375442493593669,235,0.201680672099428,0.5037651941891491,0.1368464336549106,0.5,,,LYS,19,,Non-essential,82.9
BMPR1A,0.3754087045144476,236,0.2773109241367135,0.4923806700266824,0.0690241973746639,0.5,,,LYS,10,,Non-essential,82.6
OR7G1,0.3753538378034211,237,0.2605042014617612,0.441091016898903,0.0590479202910011,0.5,,,LYS,11,,Non-essential,89.4
CORIN,0.3751581540560074,238,0.252100840124285,0.5734361102875778,0.0917286098371026,0.5,,,LYS,14,,Non-essential,69.8
OR10G2,0.3751490269675975,239,0.2605042014617612,0.4571597983990512,0.0679550846117349,0.5,,,LYS,11,,Non-essential,87.3
TMEM63B,0.3751044248644447,240,0.3109243694866181,0.4462496294100207,0.1401170330539301,0.5,,,LYS,15,,Non-essential,72.6
SLC17A5,0.3750193597847885,241,0.3109243694866181,0.4134005336495701,0.0740408034160999,0.5,,,LYS,14,,Non-essential,84.2
SLC17A1,0.3749549602098715,242,0.2605042014617612,0.4323747405870144,0.0982698086351415,0.5,,,LYS,13,,Non-essential,86.7
OR56A5,0.3749513172195302,243,0.2605042014617612,0.4266824785057811,0.0649438557646686,0.5,,,LYS,5,,Non-essential,87.7
KDR,0.3748670753642223,244,0.2605042014617612,0.52072339163949,0.1184817333544203,0.5,,,LYS,13,,Non-essential,71.1
OR10G8,0.3748543163456811,245,0.2605042014617612,0.4508152979543433,0.0598260319468606,0.5,,,LYS,8,,Non-essential,88.2
GRM8,0.3746120521466002,246,0.3109243694866181,0.4014230655203083,0.0784817333544203,0.5,,,LYS,12,,Non-essential,84.1
OR4A47,0.3746071261456579,247,0.2605042014617612,0.3685739697598577,0.0218314091412304,0.5,,,LYS,9,,Context-dependent,91.8
TLR9,0.3745240436866387,248,0.2605042014617612,0.4868662911354876,0.0461236754705045,0.5,,,LYS,4,,Non-essential,86.7
TLR7,0.3744165039637178,249,0.3949579828613799,0.307915801956715,0.0514692392851494,0.5,,,LYS,14,,Non-essential,87.6
OR7A17,0.3742991130888873,250,0.2605042014617612,0.4179069077972131,0.0209584058200221,0.5,,,LYS,8,,Context-dependent,85.4
ITGA4,0.3742719667619189,251,0.3109243694866181,0.4052772013044767,0.0734271706468448,0.5,,,LYS,15,,Non-essential,84.4
SLC43A2,0.3742157083311872,252,0.3109243694866181,0.3769937740883486,0.1489293057093151,0.5,,,LYS,16,,Non-essential,78.9
SUSD1,0.3740524375580035,253,0.3193277308240944,0.4798102579306255,0.024292266329274,0.5,,,LYS,6,,Non-essential,77.8
OR13C9,0.3740287187117553,254,0.2605042014617612,0.4721019863622887,0.0934113553692867,0.5,,,LYS,13,,Non-essential,82.9
GPR148,0.3739059589566057,255,0.2605042014617612,0.4375926474948117,0.1668068954610153,0.5,,,LYS,16,,Non-essential,72.8
OR10A7,0.3737727975360739,256,0.2605042014617612,0.4491550548473169,0.0475786810058516,0.5,,,LYS,13,,Non-essential,90.1
IL1RL2,0.3735171072172727,257,0.3193277308240944,0.4096056922620812,0.0988201802941641,0.5,,,LYS,11,,Non-essential,77.2
OR5P3,0.3734293142157997,258,0.2605042014617612,0.4664097242810553,0.0421065949707417,0.5,,,LYS,12,,Non-essential,87.1
EPHB2,0.3733397305679315,259,0.403361344198856,0.2473762229469315,0.1456207496441562,0.5,,,LYS,15,,Non-essential,80.0
GPR107,0.3733289339530614,260,0.2941176468116659,0.4458938630299436,0.1681037482207812,0.5,,,LYS,23,,Non-essential,70.5
RHO,0.3732678095860213,261,0.2605042014617612,0.4372961755114141,0.0774126205914913,0.5,,,LYS,13,,Non-essential,88.7
ABCA9,0.3732310347140888,262,0.1932773107619518,0.4148235991698784,0.2517349359481259,0.5,,,LYS,36,,Non-essential,77.2
SLC10A2,0.3732083996576374,263,0.2605042014617612,0.5196560924992587,0.034755653961727,0.5,,,LYS,8,,Non-essential,82.7
OR56B4,0.3731163340225008,264,0.2605042014617612,0.5008597687518529,0.0735916495334493,0.5,,,LYS,8,,Non-essential,80.9
OR4F5,0.3728617822960637,265,0.2605042014617612,0.4656981915209012,0.0144804681322157,0.5,,,LYS,3,,Non-essential,90.4
EPHA2,0.3725546310627875,266,0.3361344534990467,0.3498369404091313,0.1017681480309979,0.5,,,LYS,9,,Non-essential,82.2
ANO7,0.3725252439817155,267,0.302521008149142,0.3864215831603913,0.1275533765617586,0.5,,,LYS,15,,Non-essential,77.7
OR11G2,0.3724306718117912,268,0.2605042014617612,0.5322857989919952,0.0867373082397596,0.5,,,LYS,16,,No data,81.6
SEMA4A,0.3723887609656415,269,0.3277310921615705,0.4512303587310998,0.0155495808951447,0.5,,,LYS,1,,Non-essential,84.3
SLC13A2,0.3723729908317218,270,0.3277310921615705,0.4269196560924992,0.0337814328641467,0.5,,,LYS,5,,Non-essential,83.2
ROR2,0.3723590275748342,271,0.2857142854741897,0.4150014823599169,0.2156507986715166,0.5,,,LYS,27,,Non-essential,68.3
SLC28A2,0.3721723058598843,272,0.252100840124285,0.5211384524162466,0.035597026727819,0.5,,,LYS,8,,Non-essential,82.1
CHRNA6,0.3720228932685163,273,0.3109243694866181,0.4997924696116217,0.009166534872687,0.5,,,LYS,2,,Non-essential,79.5
OR2L2,0.3720101918103808,274,0.2605042014617612,0.4700859768751852,0.0148347303495176,0.5,,,LYS,6,,Non-essential,90.2
OR2Y1,0.3719637959705349,275,0.2605042014617612,0.4710346872220574,0.0221540408034161,0.5,,,LYS,7,,Non-essential,89.5
CHRNA1,0.3718870003234591,276,0.352941176173999,0.4118588793359027,0.0113996520638937,0.5,,,LYS,4,,Non-essential,84.0
ITGA6,0.3716366029686091,277,0.3361344534990467,0.3621701749184701,0.100344773050767,0.5,,,LYS,16,,Non-essential,80.4
KCNV2,0.371582171180282,278,0.2605042014617612,0.449629410020753,0.1481511940534556,0.5,,,LYS,16,,Non-essential,75.4
GABRA3,0.3715706427595857,279,0.352941176173999,0.434509338867477,0.0606674047129527,0.5,,,LYS,6,,Non-essential,76.4
OR2L13,0.3715566225910652,280,0.2605042014617612,0.4588793359027571,0.0237735252253677,0.5,,,LYS,6,,Non-essential,90.2
CCR4,0.3712902311353512,281,0.3361344534990467,0.3771123628817076,0.0936707259212399,0.5,,,LYS,19,,Non-essential,80.7
FOLH1,0.3712161676110511,282,0.3613445375114751,0.3150904239549362,0.0408097422109758,0.5,,,LYS,12,,Non-essential,93.8
PTPRF,0.3711537469824544,283,0.3949579828613799,0.2839608656981915,0.0741103906373556,0.5,,,LYS,7,,Non-essential,82.0
OR10K1,0.3711352200708705,284,0.2605042014617612,0.4542543729617551,0.0392914755653961,0.5,,,LYS,11,,Non-essential,88.2
BACE2,0.3710497453892393,285,0.3361344534990467,0.419626445300919,0.0564542147714692,0.5,,,LYS,14,,Non-essential,82.7
OR2A14,0.3710382184890146,286,0.2605042014617612,0.4831307441446783,0.0539300964731931,0.5,,,LYS,13,,Non-essential,83.9
CD200R1L,0.3708280766246151,287,0.2605042014617612,0.5170471390453601,0.037962992250514,0.5,,,LYS,9,,Non-essential,83.1
SLC39A12,0.3706555814218952,288,0.252100840124285,0.5104061666172546,0.1357456903368654,0.5,,,LYS,21,,Non-essential,69.4
TM4SF5,0.3705728242996685,289,0.2605042014617612,0.5016305959086866,0.0091032737624545,0.5,,,LYS,5,,Non-essential,86.0
TACR2,0.3705068080430252,290,0.2436974787868088,0.4779721316335606,0.1129400600980547,0.5,,,LYS,14,,Non-essential,79.8
DDR1,0.3704933446789672,291,0.4201680668738084,0.2816483842276904,0.1186082555748853,0.5,,,LYS,10,,Non-essential,76.2
OR6V1,0.3704842868921296,292,0.2605042014617612,0.4322561517936554,0.0595350308397912,0.5,,,LYS,8,,Non-essential,87.0
ADAM18,0.3704018781320507,293,0.2605042014617612,0.4699673880818262,0.1059117507512256,0.5,,,LYS,22,,Non-essential,78.4
OR56B1,0.3703341527107761,294,0.2605042014617612,0.4544322561517936,0.0786082555748853,0.5,,,LYS,8,,Non-essential,83.5
OR6N2,0.3702898916802061,295,0.2605042014617612,0.4742958790394306,0.0175233275343982,0.5,,,LYS,9,,Non-essential,89.3
SLC14A2,0.3700364348504696,296,0.252100840124285,0.497183516157723,0.0683726079392693,0.5,,,LYS,13,,Non-essential,82.4
SLCO2B1,0.369993455233123,297,0.2605042014617612,0.4439964423361991,0.1358405820022141,0.5,,,LYS,17,,Non-essential,78.3
TLR5,0.3699917188935601,298,0.2941176468116659,0.4441150311295582,0.0126965048236596,0.5,,,LYS,6,,Non-essential,88.8
DAGLB,0.3699547846864174,299,0.2773109241367135,0.5030536614289949,0.1080816068321999,0.5,,,LYS,12,,Non-essential,72.5
CD4,0.3697881405926884,300,0.3949579828613799,0.3586125111176994,0.0046307132690178,0.5,,,LYS,4,,Non-essential,85.2
NIPAL3,0.3697109287977037,301,0.3109243694866181,0.4694337385117106,0.0594654436185355,0.5,,,LYS,10,,Non-essential,75.1
EPHB4,0.3696996160923254,302,0.3193277308240944,0.3965016305959086,0.0638367863356001,0.5,,,LYS,7,,Non-essential,82.0
EPHB1,0.3696644336851737,303,0.2268907561118565,0.4659946635042988,0.0957140597817491,0.5,,,LYS,11,,Non-essential,83.6
FOLR1,0.3696150825522568,304,0.50420168024857,0.1579602727542247,0.0218630396963466,0.5,,,LYS,6,,Non-essential,91.2
OR1L6,0.3696028795396713,305,0.2605042014617612,0.4560332048621405,0.0473509410090147,0.5,,,LYS,7,,Non-essential,85.6
ULBP2,0.3695646382309129,306,0.3781512601864275,0.4498072932107915,0.0048268227107385,0.5,,,LYS,4,,Non-essential,81.8
OR7D4,0.3695613362095853,307,0.2605042014617612,0.4239549362585235,0.0667214929622014,0.5,,,LYS,12,,Non-essential,87.8
CNTN5,0.3694900072741408,308,0.2773109241367135,0.4859175807886153,0.0103938004111972,0.5,,,LYS,3,,Non-essential,82.6
OR52D1,0.3693299539538578,309,0.2605042014617612,0.4080640379484138,0.0804554799936738,0.5,,,LYS,8,,Non-essential,88.3
MDGA1,0.3692728890533112,310,0.2184873947743803,0.5224429291431959,0.0488122726553851,0.5,,,LYS,11,,Non-essential,84.6
QSOX1,0.3692635777622809,311,0.302521008149142,0.4770234212866883,0.0716432073382887,0.5,,,LYS,8,,Non-essential,77.7
SEMA7A,0.3691781774906407,312,0.302521008149142,0.3587903943077379,0.1069492329590384,0.5,,,LYS,18,,Non-essential,89.1
OR3A1,0.3691400137222909,313,0.2605042014617612,0.4367625259412985,0.0593072908429542,0.5,,,LYS,11,,Non-essential,86.8
GABRA6,0.3689081289692921,314,0.2605042014617612,0.5451526830714497,0.0037577099478095,0.5,,,LYS,2,,Non-essential,82.1
ADCY9,0.3687987086409714,315,0.2268907561118565,0.3899199525644826,0.2839601455005535,0.5,,,LYS,45,,Non-essential,70.2
SLC45A4,0.368775601574378,316,0.302521008149142,0.4594722798695523,0.1572544678159101,0.5,,,LYS,18,,Non-essential,65.8
ADAM23,0.3685733760447649,317,0.2184873947743803,0.4861547583753334,0.1566028783805155,0.5,,,LYS,24,,Non-essential,76.1
OR5M3,0.3685372692582124,318,0.2605042014617612,0.4362288763711828,0.0173272180926775,0.5,,,LYS,9,,Non-essential,92.3
SORCS2,0.3685276011763163,319,0.252100840124285,0.3730210495108211,0.1924909062154041,0.5,,,LYS,27,,Non-essential,77.9
OR2H2,0.3685164341234082,320,0.2605042014617612,0.4487399940705603,0.0202119247192788,0.5,,,LYS,9,,Non-essential,89.1
VCAM1,0.3685109862210524,321,0.3697478988489514,0.3684553809664986,0.0064146765775739,0.5,,,LYS,1,,Non-essential,84.3
FLVCR1,0.3684640836373928,322,0.3277310921615705,0.4099021642454787,0.0907543887395223,0.5,,,LYS,22,,Non-essential,77.6
SLC12A7,0.3683780155868358,323,0.302521008149142,0.4316039134301808,0.0491349043175707,0.5,,,LYS,4,,Non-essential,80.8
OR5H14,0.3682155414159297,324,0.2605042014617612,0.449629410020753,0.0233180452316938,0.5,,,LYS,9,,Non-essential,89.4
SLC26A4,0.3681803722703589,325,0.252100840124285,0.4971242217610436,0.0406515894353945,0.5,,,LYS,7,,Non-essential,82.7
OR2K2,0.3681317138993254,326,0.2605042014617612,0.4126890008894159,0.0718393167800094,0.5,,,LYS,18,,Non-essential,87.1
GPC5,0.3680982661942676,327,0.2436974787868088,0.4900088941595019,0.1203605883283251,0.5,,,LYS,8,,Non-essential,77.9
LINGO2,0.3680595765260517,328,0.252100840124285,0.5040023717758672,0.0296694606990352,0.5,,,LYS,8,,Non-essential,84.8
OR2AP1,0.3679769035347249,329,0.2605042014617612,0.3991105840498072,0.0706436817966155,0.5,,,LYS,10,,Non-essential,89.3
FLT1,0.3679591467927853,330,0.2352941174493327,0.5083308627334717,0.1218472244187885,0.5,,,LYS,19,,Non-essential,72.6
ATP2B2,0.3678907947795342,331,0.2184873947743803,0.5034687222057516,0.1278760082239443,0.5,,,LYS,12,,Non-essential,73.4
CHPT1,0.3678870183247936,332,0.2436974787868088,0.3962644530091905,0.1105487901312668,0.5,,,LYS,15,,Non-essential,90.9
CPM,0.3678732178629963,333,0.2689075627992374,0.4591758078861547,0.0290558279297801,0.5,,,LYS,7,,Non-essential,90.3
OR2W1,0.3678166392672041,334,0.2605042014617612,0.4345686332641564,0.0303843112446623,0.5,,,LYS,6,,Non-essential,88.5
GPR78,0.367707031089885,335,0.2605042014617612,0.4067595612214645,0.1071453424007591,0.5,,,LYS,9,,Non-essential,84.6
OR4M1,0.3676041339917328,336,0.2605042014617612,0.4420990216424547,0.0127913964890083,0.5,,,LYS,5,,Non-essential,89.7
NTNG2,0.3675646934405445,337,0.2436974787868088,0.4932107915801956,0.0459908271390162,0.5,,,LYS,13,,Non-essential,84.5
TCTN3,0.3675610527668799,338,0.3109243694866181,0.5434924399644233,0.0151573620117033,0.5,,,LYS,5,,Non-essential,71.2
SLC36A3,0.3675343233497906,339,0.2605042014617612,0.4290542543729617,0.0804871105487901,0.5,,,LYS,11,,Non-essential,84.2
MAS1,0.3674709170887881,340,0.2605042014617612,0.4836643937147938,0.0470599399019452,0.5,,,LYS,12,,Non-essential,83.5
HLA-DMB,0.3674584054680839,341,0.4285714282112846,0.2952268010672991,0.0073509410090147,0.5,,,LYS,4,,Non-essential,89.2
OR10G7,0.3672781812853676,342,0.2605042014617612,0.4039134301808479,0.0818472244187885,0.5,,,LYS,6,,Non-essential,87.1
OR13C2,0.3669975374268037,343,0.2605042014617612,0.413044767269493,0.101312668037324,0.5,,,LYS,12,,Non-essential,83.8
OR6C68,0.3669459310602003,344,0.2605042014617612,0.3927067892084198,0.0928926142653803,0.5,,,LYS,13,,Non-essential,86.8
CXCR6,0.3669436931809327,345,0.3697478988489514,0.3037058997924696,0.0963276925510042,0.5,,,LYS,14,,Non-essential,82.1
CYSLTR1,0.3666933270107871,346,0.2857142854741897,0.4027275422472576,0.0905962359639411,0.5,,,LYS,14,,Non-essential,85.7
OR2B11,0.3666806888344314,347,0.2605042014617612,0.4513489475244588,0.0129242448204966,0.5,,,LYS,6,,Non-essential,88.5
TMEM184A,0.3665673185694238,348,0.4789915962361415,0.2640379484138749,0.0620591491380673,0.5,,,LYS,10,,Non-essential,72.2
SLC22A4,0.3665138571521683,349,0.2605042014617612,0.3949006818855617,0.0925383520480784,0.5,,,LYS,12,,Non-essential,85.2
HCAR3,0.3664746744371387,350,0.302521008149142,0.391698784464868,0.0975233275343982,0.5,,,LYS,14,,Non-essential,79.2
SCN3B,0.3664443858814173,351,0.2184873947743803,0.5428994959976281,0.0042131899414834,0.5,,,LYS,5,,Non-essential,86.2
ADAM2,0.3664052442307818,352,0.2605042014617612,0.4645715979839904,0.063324371342717,0.5,,,LYS,8,,Non-essential,81.4
ICOSLG,0.3663932437826867,353,0.3193277308240944,0.4662911354876963,0.0075154198956191,0.5,,,LYS,2,,Non-essential,82.6
RECK,0.3663599785093865,354,0.1848739494244757,0.492914319596798,0.1157931361695397,0.5,,,LYS,19,,Non-essential,81.1
OR6X1,0.3663108063743432,355,0.2605042014617612,0.4294100207530388,0.0510137592914755,0.5,,,LYS,7,,Non-essential,86.5
SUSD3,0.3662481593453216,356,0.3865546215239037,0.5167506670619626,0.0012968527597659,0.5,,,LYS,1,,Non-essential,69.1
SLC39A8,0.3661470679573317,357,0.352941176173999,0.4103765194189149,0.0691823501502451,0.5,,,LYS,10,,Non-essential,73.1
OR6C76,0.3660934948580594,358,0.2605042014617612,0.3838126297064926,0.0815245927566028,0.5,,,LYS,13,,Non-essential,90.0
SLC19A2,0.3659521405760249,359,0.2100840334369042,0.4765490661132523,0.1221065949707417,0.5,,,LYS,13,,Non-essential,80.8
RRH,0.3659456800647592,360,0.2605042014617612,0.4359324043877853,0.0641657441088091,0.5,,,LYS,14,,Non-essential,85.7
EDNRA,0.3659330065306787,361,0.302521008149142,0.5068485028164837,0.0251652696504823,0.5,,,LYS,7,,Non-essential,74.4
